JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2454216.08881,10.217,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.08894,10.156,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.08906,10.215,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.08906,10.105,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.08920,10.17,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.08930,10.215,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.08942,10.103,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.08955,10.226,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.08956,10.167,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.08970,10.104,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.08981,10.229,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.08983,10.16,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09003,10.113,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09006,10.235,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09017,10.171,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09031,10.121,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09032,10.232,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09044,10.175,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09057,10.221,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09069,10.151,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09082,10.234,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09083,10.18,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09096,10.128,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09108,10.242,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09110,10.196,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09132,10.238,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09134,10.121,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09148,10.191,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09158,10.239,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09161,10.148,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09175,10.197,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09183,10.234,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09198,10.134,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09209,10.242,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09212,10.184,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09226,10.137,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09234,10.235,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09240,10.171,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09259,10.256,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09260,10.144,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09274,10.197,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09285,10.243,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09288,10.138,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09301,10.192,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09310,10.246,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09324,10.141,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09337,10.209,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09351,10.152,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09359,10.247,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09365,10.221,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09385,10.24,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09389,10.164,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09402,10.195,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09411,10.26,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09416,10.157,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09429,10.209,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09436,10.249,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09454,10.136,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09462,10.257,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09466,10.215,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09480,10.16,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09488,10.262,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09494,10.213,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09512,10.286,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09516,10.173,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09529,10.227,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09538,10.266,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09543,10.175,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09556,10.238,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09564,10.258,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09579,10.177,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09589,10.273,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09593,10.244,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09605,10.184,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09615,10.274,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09619,10.22,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09640,10.283,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09640,10.187,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09654,10.214,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09665,10.281,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09667,10.173,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09681,10.241,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09689,10.269,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09703,10.179,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09715,10.278,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09716,10.229,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09730,10.18,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09740,10.293,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09744,10.228,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09766,10.278,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09766,10.189,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09780,10.246,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09791,10.288,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09794,10.185,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09808,10.241,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09817,10.296,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09831,10.179,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09843,10.301,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09845,10.231,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09859,10.201,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09869,10.293,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09873,10.254,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09895,10.294,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09895,10.19,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09909,10.254,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09920,10.289,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09922,10.199,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09936,10.252,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09945,10.299,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09957,10.191,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09971,10.248,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09971,10.302,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09985,10.196,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.09997,10.315,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.09999,10.259,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10022,10.3,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10022,10.189,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10035,10.24,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10047,10.306,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10049,10.219,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10063,10.243,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10072,10.314,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10084,10.213,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10098,10.269,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10098,10.313,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10111,10.209,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10123,10.304,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10125,10.259,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10147,10.207,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10149,10.309,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10161,10.244,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10173,10.314,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10174,10.231,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10187,10.278,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10198,10.311,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10209,10.213,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10223,10.285,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10224,10.316,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10237,10.215,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10250,10.327,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10251,10.279,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10275,10.329,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10277,10.229,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10291,10.242,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10301,10.307,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10304,10.212,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10318,10.25,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10326,10.31,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10340,10.218,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10351,10.316,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10354,10.25,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10368,10.225,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10382,10.252,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10402,10.302,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10404,10.208,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10418,10.264,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10428,10.323,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10432,10.227,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10446,10.284,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10453,10.321,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10469,10.214,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10479,10.319,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10483,10.257,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10497,10.215,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10504,10.318,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10510,10.267,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10531,10.318,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10532,10.204,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10546,10.264,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10556,10.323,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10560,10.211,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10574,10.282,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10582,10.325,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10595,10.221,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10608,10.329,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10609,10.254,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10623,10.227,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10633,10.33,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10637,10.254,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10657,10.32,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10660,10.217,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10674,10.266,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10683,10.326,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10688,10.242,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10701,10.255,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10708,10.338,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10722,10.227,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10732,10.333,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10736,10.256,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10749,10.214,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10757,10.329,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10763,10.282,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10783,10.341,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10788,10.231,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10802,10.291,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10808,10.331,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10815,10.233,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10829,10.257,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10833,10.334,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10855,10.231,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10859,10.333,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10868,10.291,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10882,10.231,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10885,10.331,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10896,10.266,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10910,10.334,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10917,10.234,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10929,10.275,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10936,10.336,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10943,10.233,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10957,10.273,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10961,10.337,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10981,10.235,0.01,,V,RIX,,9.20,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
2454216.10987,10.344,0.01,0.0092,V,NLX,O,9.365,,0301,Wind and poor seeing,0,,V,,,,GW LIB,,STD,,,,
2454216.10994,10.28,0.01,,I,RIX,,8.85,,03/01,Henden 20070419,0,,V,,,,GW LIB,,STD,,,,
